CodProducto,NbrProducto,PVP,UltPrecioCompra,Inventariable,Subfamilia,ProveedorHabitual,Bloqueado,FechaUltModif,Tipo,TipoIVA
"03000293","NESTLE SNACK LECHE 33GR.",0.00000000000000000000,0.22000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000294","NESTLE SNACK MILKIBAR 33GR",0.00000000000000000000,0.22000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000297","GALLETA GULLON TOSTADA 400GR",0.00000000000000000000,0.69000000000000000000,1,"03","000315",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000318","PALMERITAS 16UD 125GR",0.00000000000000000000,0.66000000000000000000,1,"03","000419",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000319","CHAPELA CHOCO 3UD",0.00000000000000000000,0.66000000000000000000,1,"03","000419",0,"04/25/12 00:00:00","TIENDA","IVA10"
"03000322","BOLLYCAO CLASICO 12",0.00000000000000000000,0.67666700000000000000,1,"03","000397",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000329","GALLETA CHIPS AHOY 128GR ARTIC",0.00000000000000000000,1.12833300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000339","MARS SINGLE 50GR",0.00000000000000000000,0.50708300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000340","MIX MILK 10UD BALC",0.00000000000000000000,1.92000000000000000000,1,"03","000301",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000342","PANDORINO CHOCO 3UD",0.00000000000000000000,0.66000000000000000000,1,"03","000419",0,"01/24/12 00:00:00","TIENDA","IVA10"
"03000343","ENSAIMADA 6UD DULCESOL",0.00000000000000000000,0.85666700000000000000,1,"03","000419",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000344","MEDIA LUNA RELLEN.CHOCO CROPAN",0.00000000000000000000,0.57416700000000000000,1,"03","000082",0,"04/09/13 00:00:00","TIENDA","IVA10"
"03000346","GALLETA PRINCESA 125GR",0.00000000000000000000,1.00500000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000361","PIRULETA CORAZON FIESTA 13GR",0.00000000000000000000,0.10000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000380","FINI FRESAS SALVAJES 100GR",0.00000000000000000000,0.51333300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000386","CANUTO CHOCOLATE",0.00000000000000000000,0.81000000000000000000,1,"03","000397",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000389","MINIBOLLYCAO PANRICO",0.00000000000000000000,0.95000000000000000000,1,"03","000397",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000391","PETIT CROISSANT BAÑO CHOCO",0.00000000000000000000,0.66000000000000000000,1,"03","000419",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000393","CROISSANTS CHOCO 4UND",0.00000000000000000000,0.66000000000000000000,1,"03","000419",0,"02/03/12 00:00:00","TIENDA","IVA10"
"03000398","CAÑA CREMA 3UNID",0.00000000000000000000,0.66000000000000000000,1,"03","000419",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000399","NAPOLITANA CHOCO 4UNID",0.00000000000000000000,0.66000000000000000000,1,"03","000419",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000400","TARTA MANZANA PTE. 3UND",0.00000000000000000000,0.66000000000000000000,1,"03","000419",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000403","MEDIA LUNA BAÑADA CHOCO CROPAN",0.00000000000000000000,0.57416700000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000404","MARIA CUETARA 200GR",0.00000000000000000000,0.61000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000406","KINDER BUENO WHITE 43GR",0.00000000000000000000,0.58000000000000000000,1,"03","000082",0,"04/09/13 00:00:00","TIENDA","IVA10"
"03000409","DIET CHOCOLATE FIBRA GULLON 75",0.00000000000000000000,0.49000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000413","CONGUITOS NEGRO BOLSA 90GR",0.00000000000000000000,0.92416700000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000417","KIT KAT BLANCO 45GR",0.00000000000000000000,0.58291700000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000431","CHOCLAIT CHIPS BROWN 135GR",0.00000000000000000000,2.20200000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000432","PRINCIPE DOUBLE CHOC 195GR",0.00000000000000000000,0.92000000000000000000,1,"03","000357",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000436","HOJALDRES ARTESANOS G.FERRER",0.00000000000000000000,5.50000000000000000000,1,"03","000069",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000437","PANTERA ROSA BIMBO 55GR",0.00000000000000000000,0.67916700000000000000,1,"03","000207",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000438","CIRCULO ROJO BLANCO 152GR",0.00000000000000000000,1.36666700000000000000,1,"03","000207",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000444","HOJALDRES BERMUDEZ",0.00000000000000000000,4.50000000000000000000,1,"03","000087",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000445","MOSTACHONES DIENC CAJA 12",0.00000000000000000000,2.90000000000000000000,1,"03","000413",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000446","TORTAS ALMENDRA DIENC CAJA 15",0.00000000000000000000,2.44000000000000000000,1,"03","000413",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000447","TORTAS POLVORON DIENC CAJA 18",0.00000000000000000000,2.44000000000000000000,1,"03","000413",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000448","BIZCOTELAS DIENC CAJA 12",0.00000000000000000000,2.98000000000000000000,1,"03","000413",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000453","MANTECADOS MANCHEGOS",0.00000000000000000000,2.34000000000000000000,1,"03","000198",0,"03/06/12 00:00:00","TIENDA","IVA10"
"03000454","REGALIZ BIG PEPE ORIGINAL",0.00000000000000000000,0.32100000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000457","CAÑA BLANCA/SABOR ESPECIAL",0.00000000000000000000,0.81000000000000000000,1,"03","000397",0,"03/12/12 00:00:00","TIENDA","IVA10"
"03000465","DONETTES 7 UNID.CLASICOS",0.00000000000000000000,1.36000000000000000000,1,"03","000397",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000466","DONETTES 7 UNID.RAYADOS",0.00000000000000000000,1.36000000000000000000,1,"03","000397",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000470","SENSES WATERMELON TRIDENT",0.00000000000000000000,0.84083300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000473","GOFRE PANRICO",0.00000000000000000000,0.81000000000000000000,1,"03","000397",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000475","GALLETAS NAPOLITANA 500GRS",0.00000000000000000000,1.46000000000000000000,1,"03","000352",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000487","DONETTES CLASICOS 7+2",0.00000000000000000000,1.36000000000000000000,1,"03","000397",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000489","PERRITO CANDY 15U 11735",0.00000000000000000000,0.51333300000000000000,1,"03","000340",0,"02/22/12 00:00:00","TIENDA","IVA10"
"03000491","FIVE ELECTRO CHICLE",0.00000000000000000000,0.84000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000492","TAB TROPICAL ORBIT CHICLE",0.00000000000000000000,0.72000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000493","KIT KAT NEGRO 45GRS 24UND.",0.00000000000000000000,0.58291700000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000494","MINI OREO BAÑADA CHOCO/LECHE",0.00000000000000000000,0.38900000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000498","MUSIC MOBILE 2 20U C/12ES 2810",0.00000000000000000000,0.78000000000000000000,1,"03","000340",0,"09/21/12 00:00:00","TIENDA","IVA10"
"03000505","DONETTES RAYADOS 7+2",0.00000000000000000000,1.36000000000000000000,1,"03","000397",0,"01/10/13 00:00:00","TIENDA","IVA10"
"03000506","CAÑA CHOCOLATE PANRICO",0.00000000000000000000,0.81000000000000000000,1,"03","000397",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000508","DONUTS BOMBON 4UNID",0.00000000000000000000,2.18000000000000000000,1,"03","000397",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000509","DONUTS GLACE 4",0.00000000000000000000,2.04000000000000000000,1,"03","000397",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000515","EXCELLENCE 70% CACAO 100GRS",0.00000000000000000000,1.54000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000516","MERENGUITOS FIESTA 200GRS",0.00000000000000000000,0.95208300000000000000,1,"03","000082",0,"04/09/13 00:00:00","TIENDA","IVA10"
"03000517","NEO-DUR PASTILLAS REGALIZ",0.00000000000000000000,0.78600000000000000000,1,"03","000082",0,"04/09/13 00:00:00","TIENDA","IVA10"
"03000518","ROLLITO MILKA TENDER PACK-3",0.00000000000000000000,1.18700000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000519","GALLETA OREO SLUG 154GRS",0.00000000000000000000,1.00000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000520","TOBLERONE BLANCO 50GR",0.00000000000000000000,0.62100000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000521","MUESLY HERO AVELLANA 25GR",0.00000000000000000000,0.34333300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000522","DONUTS BOMBON 4+2 PANRICO",0.00000000000000000000,2.18000000000000000000,1,"03","000397",0,"05/02/13 00:00:00","TIENDA","IVA10"
"03000529","CARAMELOS SUGUS STICK MULTISAB",0.00000000000000000000,0.43111100000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000530","GALLETAS FLORA FIBRA 185GR",0.00000000000000000000,1.16000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000536","SURTIDO NEGRITO AMARILLO",0.00000000000000000000,3.50000000000000000000,1,"03","000198",0,"11/30/12 00:00:00","TIENDA","IVA10"
"03000540","CAMARA FOTOS SWEET 12U CARAMEL",0.00000000000000000000,0.46000000000000000000,1,"03","000340",0,"02/22/12 00:00:00","TIENDA","IVA10"
"03000541","SURT.CONFIT BB CORAZON BARBIE",0.00000000000000000000,0.66888900000000000000,1,"03","000340",0,"10/25/12 00:00:00","TIENDA","IVA10"
"03000544","TRIANGULOS CABELLO DE ANGEL",0.00000000000000000000,2.34000000000000000000,1,"03","000198",0,"05/21/12 00:00:00","TIENDA","IVA10"
"03000545","ROLLOS DE VINO",0.00000000000000000000,2.34000000000000000000,1,"03","000198",0,"03/06/12 00:00:00","TIENDA","IVA10"
"03000546","PASTAS DE PIÑON",0.00000000000000000000,2.34000000000000000000,1,"03","000198",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000552","TETITAS DE CHOCO",0.00000000000000000000,2.34000000000000000000,1,"03","000198",0,"04/25/13 00:00:00","TIENDA","IVA10"
"03000554","PASTAS DE ALMENDRA",0.00000000000000000000,2.34000000000000000000,1,"03","000198",0,"03/06/12 00:00:00","TIENDA","IVA10"
"03000555","PESTIÑOS DE LA VENTA",0.00000000000000000000,2.34000000000000000000,1,"03","000198",0,"03/06/12 00:00:00","TIENDA","IVA10"
"03000557","LACITOS DE MIEL Y CHOCO",0.00000000000000000000,2.34000000000000000000,1,"03","000198",0,"11/26/12 00:00:00","TIENDA","IVA10"
"03000558","SURTIDO NEGRITO NEGRO",0.00000000000000000000,3.50000000000000000000,1,"03","000198",0,"11/30/12 00:00:00","TIENDA","IVA10"
"03000559","ROSCOS DE HUEVO",0.00000000000000000000,2.63000000000000000000,1,"03","000398",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000561","BANDEJA DE FLORES",0.00000000000000000000,2.22000000000000000000,1,"03","000398",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000562","CESTA DE MULHACENES",0.00000000000000000000,3.05000000000000000000,1,"03","000398",0,"09/25/12 00:00:00","TIENDA","IVA10"
"03000564","ESTUCHE DE SOPLILLOS MEDIANOS",0.00000000000000000000,3.05000000000000000000,1,"03","000398",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000565","BANDEJA DE PERRUNAS",0.00000000000000000000,2.22000000000000000000,1,"03","000398",0,"09/25/12 00:00:00","TIENDA","IVA10"
"03000570","HOJALDRES MANCHEGOS",0.00000000000000000000,2.34000000000000000000,1,"03","000198",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000573","TOBLERONE LECHE 100GR",0.00000000000000000000,1.20000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000574","TOBLERONE NEGRO 100GR",0.00000000000000000000,1.20000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000576","BRACITO FRESA 160GR 5UND",0.00000000000000000000,0.63166700000000000000,1,"03","000082",0,"04/09/13 00:00:00","TIENDA","IVA10"
"03000577","BRACITO AZUCAR 160GR 5UND",0.00000000000000000000,0.63166700000000000000,1,"03","000082",0,"04/09/13 00:00:00","TIENDA","IVA10"
"03000583","BANDEJA DE NEGRITOS",0.00000000000000000000,2.22000000000000000000,1,"03","000398",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000584","DELICIAS DE DULCINEA",0.00000000000000000000,2.34000000000000000000,1,"03","000198",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000585","ROLLICOS DE ANIS",0.00000000000000000000,2.34000000000000000000,1,"03","000198",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000589","FAMILY CAR SWEET TOYS",0.00000000000000000000,0.81166700000000000000,1,"03","000340",0,"03/20/13 00:00:00","TIENDA","IVA10"
"03000592","KIT-KAT SENSES 31GRS",0.00000000000000000000,0.49208300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000593","BANDEJA DE PESTIÑOS GRANDES",0.00000000000000000000,3.30000000000000000000,1,"03","000398",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000595","COQUITOS MANCHEGOS",0.00000000000000000000,2.34000000000000000000,1,"03","000198",0,"11/26/12 00:00:00","TIENDA","IVA10"
"03000596","RUEDA SONANTE GOLOS.6UND 10062",0.00000000000000000000,0.80000000000000000000,1,"03","000340",0,"09/25/12 00:00:00","TIENDA","IVA10"
"03000599","POLVORONES REFINADOS ART.500GR",0.00000000000000000000,8.84000000000000000000,1,"03","000415",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000602","TURRON ALICANTE SUPR.300GRS",0.00000000000000000000,5.95000000000000000000,1,"03","000415",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000603","TORTA TURRON ALICANTE SUP.200G",0.00000000000000000000,4.55000000000000000000,1,"03","000415",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000606","TORTA TURRON CHOCO.PURO 200GRS",0.00000000000000000000,4.65000000000000000000,1,"03","000415",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000607","ESCOPETA FRUTAS B.12U 0062",0.00000000000000000000,0.80000000000000000000,1,"03","000340",0,"02/22/12 00:00:00","TIENDA","IVA10"
"03000611","ORBIT MENTA CHICLE 14GR",0.00000000000000000000,0.37300000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000612","ORBIT EUCALIPTO CHICLE 14GR",0.00000000000000000000,0.37300000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000613","ORBIT HIERBABUENA CHICLE 14GR",0.00000000000000000000,0.36000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000614","SENSES RAINFOREST MINT TRIDENT",0.00000000000000000000,0.84083300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000615","SENSES TROPICAL MIX TRIDENT",0.00000000000000000000,0.81000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000616","SENSES STRAWBERRY PASSION TRID",0.00000000000000000000,0.84083300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000617","SENSES MEGA MYSTERY TRIDENT",0.00000000000000000000,0.84083300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000618","SENSES MINT MYSTERY TRIDENT",0.00000000000000000000,0.84000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000619","FIVE COBALT CHICLE",0.00000000000000000000,0.84000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000620","FIVE PULSE CHICLE",0.00000000000000000000,0.84000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000621","FIVE TURBULENCE CHICLE",0.00000000000000000000,0.84000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000622","STICK CLOROFILA TRIDENT CHICLE",0.00000000000000000000,0.41708300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000623","STICK MENTA TRIDENT CHICLE",0.00000000000000000000,0.41708300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000624","GRAGEA FRESA TRIDENT CHICLE",0.00000000000000000000,0.41708300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000625","GRAGEA MENTA TRIDENT CHICLE",0.00000000000000000000,0.41708300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000626","GRAGEA HIERBABUENA TRID.CHICLE",0.00000000000000000000,0.41708300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000628","TAB MENTA ORBIT WHITE CHICLE",0.00000000000000000000,0.72000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000629","TAB FRESA ORBIT WHITE CHICLE",0.00000000000000000000,0.72000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000630","KOJAK COLA CHUPA C/CHICLE",0.00000000000000000000,0.11600000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000631","RESPIRAL EUCALIPTO BOLSA 150GR",0.00000000000000000000,1.03833300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000632","RESPIRAL REGALIZ BOLSA 150GR",0.00000000000000000000,1.03833300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000633","RESPIRAL MIEL BOLSA 150GR",0.00000000000000000000,1.03833300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000634","HALLS EUCALIPTO MENTOLADO",0.00000000000000000000,0.67300000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000635","HALLS MIEL-LIMON",0.00000000000000000000,0.67300000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000636","HALLS S/A EXTRAFUERTE",0.00000000000000000000,0.67300000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000637","HALLS S/A FRESA MENTOLADA",0.00000000000000000000,0.66300000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000639","MENTOS COLA 40GR",0.00000000000000000000,0.40300000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000640","MENTOS FRUTA 38GR",0.00000000000000000000,0.40300000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000641","MENTOS MENTA 38GR",0.00000000000000000000,0.40300000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000643","SMINT PEPPERMINT 8GR",0.00000000000000000000,1.03500000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000644","SMINT MENTA 8GR",0.00000000000000000000,1.03500000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000645","CARAM.CAFE NORMAL DRY 80GR",0.00000000000000000000,0.57500000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000652","RITTER NEGRO C/AVELL.CHOCO.100",0.00000000000000000000,1.04300000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000653","RITTER BLANC.C/AVELL.CHOCO 100",0.00000000000000000000,1.04300000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000654","FRESCOCO CUETARA 150GR",0.00000000000000000000,0.80500000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000656","CHOCO BOCADITOS CUETARA 200GR",0.00000000000000000000,0.96733300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000657","NATA BOCADITOS CUETARA 200GR",0.00000000000000000000,0.96733300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000659","PIM'S NARANJA GALLETA 150GR",0.00000000000000000000,1.87000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000661","CHOCO C/LECHE FILIPINOS 150GR",0.00000000000000000000,1.45916700000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000662","DIET MUESLI FIBRA GULLON 75GR",0.00000000000000000000,0.49000000000000000000,1,"03","000082",0,"04/24/13 00:00:00","TIENDA","IVA10"
"03000663","DIET BIOCALCIO FIBRA GULLON 75",0.00000000000000000000,0.49000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000664","ARTICHOCO GALLETA ARTIACH 210G",0.00000000000000000000,1.42500000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000665","CHOCO YAYITAS 250GR",0.00000000000000000000,1.65000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000666","MILKA CHOCO C/LECHE GALLET.150",0.00000000000000000000,2.00000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000669","VIDAL ACIDOS SURTIDO 200GR",0.00000000000000000000,1.17916700000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000670","VIDAL BESOS TWIST FRS/NATA 200",0.00000000000000000000,1.17916700000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000671","VIDAL AZUCAR SURTIDO 200GR",0.00000000000000000000,1.17916700000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000672","FINI MINI-CABLES 100GR",0.00000000000000000000,0.51333300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000673","FINI CAPRICE SUISSE 100GR",0.00000000000000000000,0.51333300000000000000,1,"03","000082",0,"04/25/13 00:00:00","TIENDA","IVA10"
"03000674","FINI AROS FRESA 100GR",0.00000000000000000000,0.51333300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000675","FINI CINEMA MIX 100GR",0.00000000000000000000,0.51333300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000676","FINI LADRILLOS FRESA PICA 100G",0.00000000000000000000,0.51333300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000677","FINI MORAS 100GR",0.00000000000000000000,0.51333300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000678","FINI GUSANO PICA 100GR",0.00000000000000000000,0.51333300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000679","FINI BESOS FRESA 100GR",0.00000000000000000000,0.51333300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000680","FINI BOTELLAS COLA 100GR",0.00000000000000000000,0.51333300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000681","FINI ALUBIAS 100GR",0.00000000000000000000,0.51333300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000682","FINI MELON CHICLE 100GR",0.00000000000000000000,0.51333300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000683","FINI RELLEPICA FRESA 100GR",0.00000000000000000000,0.51333300000000000000,1,"03","000082",0,"04/25/13 00:00:00","TIENDA","IVA10"
"03000684","FINI RELLENITOS FRESA 100GR",0.00000000000000000000,0.51333300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000685","FINI OSOS NEON 100GR",0.00000000000000000000,0.51333300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000686","FINI LITTLE MIX PICA 100GR",0.00000000000000000000,0.51333300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000687","FINI TAJADA SANDIA PICA 100GR",0.00000000000000000000,0.51333300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000690","FINI TACO RELLENO FRESA 100GR",0.00000000000000000000,0.51333300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000692","TORTAS DE ANIS 7UND DULCESOL",0.00000000000000000000,0.66000000000000000000,1,"03","000419",0,"04/23/13 00:00:00","TIENDA","IVA10"
"03000693","SOBAOS 12UND DULCESOL",0.00000000000000000000,0.66000000000000000000,1,"03","000419",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000694","BANDEJA ROSCOS DE ALMENDRA",0.00000000000000000000,2.22000000000000000000,1,"03","000398",0,"01/00/00 00:00:00","TIENDA","IVA10"
"03000695","FINI MORAS GRANO TARRO 200GR",0.00000000000000000000,1.15333300000000000000,1,"03","000082",0,"04/09/13 00:00:00","TIENDA","IVA10"
"03000707","CARAMELO TELEFONO BARBIE",4.40000000000000000000,3.72000000000000000000,1,"03","000082",0,"04/09/13 00:00:00","TIENDA","IVA21"
"03000708","CARAMELO COCHE DESCAP.BARBIE",5.70000000000000000000,2.41300000000000000000,1,"03","000082",0,"04/09/13 00:00:00","TIENDA","IVA21"
"03000709","CARAMELO SURT.LOONEY TUNES 55G",4.70000000000000000000,2.08000000000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000710","FINI FINITRONC NUBES 80GR",1.05000000000000000000,0.47333300000000000000,1,"03","000082",0,"04/19/13 00:00:00","TIENDA","IVA10"
"03000711","GALLETA MILKA CHOCO WAFER 180G",4.10000000000000000000,1.88857100000000000000,1,"03","000082",0,"04/09/13 00:00:00","TIENDA","IVA10"
"03000712","GALL.MILKA CHOCO BLANCO WAFER",4.10000000000000000000,1.89000000000000000000,1,"03","000082",0,"04/09/13 00:00:00","TIENDA","IVA10"
"03000713","PALMERA BOLLO",1.75000000000000000000,0.81000000000000000000,1,"03","000397",0,"06/01/12 00:00:00","TIENDA","IVA10"
